1/01/2008,12:04,12:43,13:18,13:47,04:09,04:38,05:14,05:53
1/02/2008,12:05,12:44,13:19,13:48,04:10,04:39,05:14,05:53
1/03/2008,12:06,12:45,13:20,13:49,04:10,04:39,05:14,05:53
1/04/2008,12:07,12:45,13:21,13:50,04:10,04:39,05:14,05:53
1/05/2008,12:08,12:46,13:22,13:51,04:10,04:39,05:14,05:53
1/06/2008,12:09,12:47,13:23,13:51,04:10,04:39,05:14,05:53
1/07/2008,12:10,12:48,13:23,13:52,04:10,04:39,05:14,05:52
1/08/2008,12:11,12:49,13:24,13:53,04:10,04:39,05:14,05:52
1/09/2008,12:12,12:50,13:25,13:54,04:10,04:39,05:14,05:52
1/10/2008,12:13,12:51,13:26,13:55,04:10,04:39,05:14,05:52
1/11/2008,12:14,12:52,13:27,13:56,04:10,04:38,05:13,05:51
1/12/2008,12:15,12:53,13:28,13:57,04:10,04:38,05:13,05:51
1/13/2008,12:17,12:54,13:29,13:58,04:10,04:38,05:13,05:50
1/14/2008,12:18,12:55,13:30,13:58,04:09,04:38,05:12,05:50
1/15/2008,12:19,12:56,13:31,13:59,04:09,04:38,05:12,05:49
1/16/2008,12:20,12:58,13:32,14:00,04:09,04:37,05:12,05:49
1/17/2008,12:22,12:59,13:33,14:01,04:09,04:37,05:11,05:48
1/18/2008,12:23,13:00,13:34,14:02,04:08,04:36,05:11,05:48
1/19/2008,12:24,13:01,13:35,14:03,04:08,04:36,05:10,05:47
1/20/2008,12:26,13:02,13:36,14:04,04:08,04:36,05:10,05:46
1/21/2008,12:27,13:03,13:37,14:05,04:07,04:35,05:09,05:45
1/22/2008,12:28,13:04,13:38,14:06,04:07,04:35,05:08,05:45
1/23/2008,12:29,13:06,13:39,14:07,04:06,04:34,05:08,05:44
1/24/2008,12:31,13:07,13:40,14:08,04:06,04:34,05:07,05:43
1/25/2008,12:32,13:08,13:42,14:09,04:05,04:33,05:06,05:42
1/26/2008,12:34,13:09,13:43,14:10,04:05,04:32,05:06,05:41
1/27/2008,12:35,13:10,13:44,14:11,04:04,04:32,05:05,05:40
1/28/2008,12:36,13:12,13:45,14:12,04:04,04:31,05:04,05:39
1/29/2008,12:38,13:13,13:46,14:13,04:03,04:30,05:03,05:38
1/30/2008,12:39,13:14,13:47,14:14,04:02,04:30,05:02,05:37
1/31/2008,12:40,13:15,13:48,14:15,04:02,04:29,05:02,05:36
2/01/2008,12:42,13:16,13:49,14:16,04:01,04:28,05:01,05:35
2/02/2008,12:43,13:17,13:50,14:17,04:00,04:27,05:00,05:34
2/03/2008,12:44,13:19,13:51,14:18,03:59,04:26,04:59,05:33
2/04/2008,12:46,13:20,13:52,14:19,03:59,04:26,04:58,05:32
2/05/2008,12:47,13:21,13:53,14:20,03:58,04:25,04:57,05:31
2/06/2008,12:48,13:22,13:54,14:21,03:57,04:24,04:56,05:30
2/07/2008,12:50,13:23,13:55,14:22,03:56,04:23,04:55,05:28
2/08/2008,12:51,13:24,13:56,14:23,03:55,04:22,04:54,05:27
2/09/2008,12:52,13:26,13:58,14:24,03:54,04:21,04:53,05:26
2/10/2008,12:54,13:27,13:59,14:25,03:53,04:20,04:52,05:25
2/11/2008,12:55,13:28,14:00,14:26,03:52,04:19,04:50,05:24
2/12/2008,12:56,13:29,14:01,14:27,03:52,04:18,04:49,05:22
2/13/2008,12:57,13:30,14:02,14:28,03:51,04:17,04:48,05:21
2/14/2008,12:59,13:31,14:03,14:29,03:50,04:16,04:47,05:20
2/15/2008,13:00,13:32,14:04,14:30,03:48,04:15,04:46,05:18
2/16/2008,13:01,13:34,14:05,14:31,03:47,04:14,04:45,05:17
2/17/2008,13:02,13:35,14:06,14:32,03:46,04:12,04:43,05:16
2/18/2008,13:04,13:36,14:07,14:33,03:45,04:11,04:42,05:14
2/19/2008,13:05,13:37,14:08,14:34,03:44,04:10,04:41,05:13
2/20/2008,13:06,13:38,14:09,14:34,03:43,04:09,04:40,05:12
2/21/2008,13:07,13:39,14:10,14:35,03:42,04:08,04:38,05:10
2/22/2008,13:08,13:40,14:11,14:36,03:41,04:07,04:37,05:09
2/23/2008,13:09,13:41,14:11,14:37,03:40,04:05,04:36,05:07
2/24/2008,13:11,13:42,14:12,14:38,03:39,04:04,04:35,05:06
2/25/2008,13:12,13:43,14:13,14:39,03:37,04:03,04:33,05:04
2/26/2008,13:13,13:44,14:14,14:40,03:36,04:02,04:32,05:03
2/27/2008,13:14,13:45,14:15,14:41,03:35,04:00,04:31,05:02
2/28/2008,13:15,13:46,14:16,14:42,03:34,03:59,04:29,05:00
2/29/2008,13:16,13:47,14:17,14:42,03:32,03:58,04:28,04:59
3/01/2008,13:17,13:48,14:18,14:43,03:31,03:57,04:27,04:57
3/02/2008,13:18,13:49,14:19,14:44,03:30,03:55,04:25,04:56
3/03/2008,13:19,13:50,14:20,14:45,03:29,03:54,04:24,04:54
3/04/2008,13:20,13:51,14:21,14:46,03:27,03:53,04:22,04:53
3/05/2008,13:21,13:52,14:21,14:47,03:26,03:51,04:21,04:51
3/06/2008,13:22,13:53,14:22,14:47,03:25,03:50,04:20,04:50
3/07/2008,13:23,13:54,14:23,14:48,03:24,03:49,04:18,04:48
3/08/2008,13:24,13:54,14:24,14:49,03:22,03:47,04:17,04:47
3/09/2008,14:25,14:55,15:25,15:50,04:21,04:46,05:15,05:46
3/10/2008,14:26,14:56,15:26,15:51,04:20,04:45,05:14,05:44
3/11/2008,14:27,14:57,15:26,15:52,04:18,04:43,05:13,05:43
3/12/2008,14:28,14:58,15:27,15:52,04:17,04:42,05:11,05:41
3/13/2008,14:29,14:59,15:28,15:53,04:16,04:41,05:10,05:40
3/14/2008,14:30,15:00,15:29,15:54,04:14,04:39,05:09,05:38
3/15/2008,14:31,15:00,15:30,15:55,04:13,04:38,05:07,05:37
3/16/2008,14:32,15:01,15:31,15:55,04:12,04:37,05:06,05:35
3/17/2008,14:33,15:02,15:31,15:56,04:10,04:35,05:04,05:34
3/18/2008,14:33,15:03,15:32,15:57,04:09,04:34,05:03,05:32
3/19/2008,14:34,15:04,15:33,15:58,04:08,04:32,05:02,05:31
3/20/2008,14:35,15:05,15:34,15:59,04:06,04:31,05:00,05:29
3/21/2008,14:36,15:05,15:34,15:59,04:05,04:30,04:59,05:28
3/22/2008,14:37,15:06,15:35,16:00,04:03,04:28,04:57,05:27
3/23/2008,14:38,15:07,15:36,16:01,04:02,04:27,04:56,05:25
