1/01/2008,04:04,04:43,05:18,05:47,20:09,20:38,21:14,21:53
1/02/2008,04:05,04:44,05:19,05:48,20:10,20:39,21:14,21:53
1/03/2008,04:06,04:44,05:20,05:49,20:10,20:39,21:14,21:53
1/04/2008,04:07,04:45,05:21,05:50,20:10,20:39,21:14,21:53
1/05/2008,04:08,04:46,05:22,05:51,20:10,20:39,21:14,21:53
1/06/2008,04:09,04:47,05:23,05:51,20:10,20:39,21:14,21:53
1/07/2008,04:10,04:48,05:23,05:52,20:10,20:39,21:14,21:52
1/08/2008,04:11,04:49,05:24,05:53,20:10,20:39,21:14,21:52
1/09/2008,04:12,04:50,05:25,05:54,20:10,20:39,21:14,21:52
1/10/2008,04:13,04:51,05:26,05:55,20:10,20:39,21:14,21:52
1/11/2008,04:14,04:52,05:27,05:56,20:10,20:38,21:13,21:51
1/12/2008,04:15,04:53,05:28,05:57,20:10,20:38,21:13,21:51
1/13/2008,04:17,04:54,05:29,05:58,20:10,20:38,21:13,21:50
1/14/2008,04:18,04:55,05:30,05:58,20:09,20:38,21:12,21:50
1/15/2008,04:19,04:56,05:31,05:59,20:09,20:38,21:12,21:49
1/16/2008,04:20,04:58,05:32,06:00,20:09,20:37,21:12,21:49
1/17/2008,04:22,04:59,05:33,06:01,20:09,20:37,21:11,21:48
1/18/2008,04:23,05:00,05:34,06:02,20:08,20:36,21:11,21:48
1/19/2008,04:24,05:01,05:35,06:03,20:08,20:36,21:10,21:47
1/20/2008,04:26,05:02,05:36,06:04,20:08,20:36,21:10,21:46
1/21/2008,04:27,05:03,05:37,06:05,20:07,20:35,21:09,21:45
1/22/2008,04:28,05:04,05:38,06:06,20:07,20:35,21:08,21:45
1/23/2008,04:29,05:06,05:39,06:07,20:06,20:34,21:08,21:44
1/24/2008,04:31,05:07,05:40,06:08,20:06,20:34,21:07,21:43
1/25/2008,04:32,05:08,05:42,06:09,20:05,20:33,21:06,21:42
1/26/2008,04:34,05:09,05:43,06:10,20:05,20:32,21:06,21:41
1/27/2008,04:35,05:10,05:44,06:11,20:04,20:32,21:05,21:40
1/28/2008,04:36,05:12,05:45,06:12,20:04,20:31,21:04,21:39
1/29/2008,04:38,05:13,05:46,06:13,20:03,20:30,21:03,21:38
1/30/2008,04:39,05:14,05:47,06:14,20:02,20:30,21:02,21:37
1/31/2008,04:40,05:15,05:48,06:15,20:02,20:29,21:02,21:36
2/01/2008,04:42,05:16,05:49,06:16,20:01,20:28,21:01,21:35
2/02/2008,04:43,05:17,05:50,06:17,20:00,20:27,21:00,21:34
2/03/2008,04:44,05:19,05:51,06:18,19:59,20:26,20:59,21:33
2/04/2008,04:46,05:20,05:52,06:19,19:59,20:26,20:58,21:32
2/05/2008,04:47,05:21,05:53,06:20,19:58,20:25,20:57,21:31
2/06/2008,04:48,05:22,05:54,06:21,19:57,20:24,20:56,21:30
2/07/2008,04:50,05:23,05:55,06:22,19:56,20:23,20:55,21:28
2/08/2008,04:51,05:24,05:56,06:23,19:55,20:22,20:54,21:27
2/09/2008,04:52,05:26,05:58,06:24,19:54,20:21,20:53,21:26
2/10/2008,04:54,05:27,05:59,06:25,19:53,20:20,20:52,21:25
2/11/2008,04:55,05:28,06:00,06:26,19:52,20:19,20:50,21:24
2/12/2008,04:56,05:29,06:01,06:27,19:52,20:18,20:49,21:22
2/13/2008,04:57,05:30,06:02,06:28,19:51,20:17,20:48,21:21
2/14/2008,04:59,05:31,06:03,06:29,19:50,20:16,20:47,21:20
2/15/2008,05:00,05:32,06:04,06:30,19:48,20:15,20:46,21:18
2/16/2008,05:01,05:34,06:05,06:31,19:47,20:14,20:45,21:17
2/17/2008,05:02,05:35,06:06,06:32,19:46,20:12,20:43,21:16
2/18/2008,05:04,05:36,06:07,06:33,19:45,20:11,20:42,21:14
2/19/2008,05:05,05:37,06:08,06:34,19:44,20:10,20:41,21:13
2/20/2008,05:06,05:38,06:09,06:34,19:43,20:09,20:40,21:12
2/21/2008,05:07,05:39,06:10,06:35,19:42,20:08,20:38,21:10
2/22/2008,05:08,05:40,06:11,06:36,19:41,20:07,20:37,21:09
2/23/2008,05:09,05:41,06:11,06:37,19:40,20:05,20:36,21:07
2/24/2008,05:11,05:42,06:12,06:38,19:39,20:04,20:35,21:06
2/25/2008,05:12,05:43,06:13,06:39,19:37,20:03,20:33,21:04
2/26/2008,05:13,05:44,06:14,06:40,19:36,20:02,20:32,21:03
2/27/2008,05:14,05:45,06:15,06:41,19:35,20:00,20:31,21:02
2/28/2008,05:15,05:46,06:16,06:42,19:34,19:59,20:29,21:00
2/29/2008,05:16,05:47,06:17,06:42,19:32,19:58,20:28,20:59
3/01/2008,05:17,05:48,06:18,06:43,19:31,19:57,20:27,20:57
3/02/2008,05:18,05:49,06:19,06:44,19:30,19:55,20:25,20:56
3/03/2008,05:19,05:50,06:20,06:45,19:29,19:54,20:24,20:54
3/04/2008,05:20,05:51,06:21,06:46,19:27,19:53,20:22,20:53
3/05/2008,05:21,05:52,06:21,06:47,19:26,19:51,20:21,20:51
3/06/2008,05:22,05:53,06:22,06:47,19:25,19:50,20:20,20:50
3/07/2008,05:23,05:54,06:23,06:48,19:24,19:49,20:18,20:48
3/08/2008,05:24,05:54,06:24,06:49,19:22,19:47,20:17,20:47
3/09/2008,05:25,05:55,06:25,06:50,19:21,19:46,20:15,20:46
3/10/2008,05:26,05:56,06:26,06:51,19:20,19:45,20:14,20:44
3/11/2008,05:27,05:57,06:26,06:52,19:18,19:43,20:13,20:43
3/12/2008,05:28,05:58,06:27,06:52,19:17,19:42,20:11,20:41
3/13/2008,05:29,05:59,06:28,06:53,19:16,19:41,20:10,20:40
3/14/2008,05:30,06:00,06:29,06:54,19:14,19:39,20:09,20:38
3/15/2008,05:31,06:00,06:30,06:55,19:13,19:38,20:07,20:37
3/16/2008,05:32,06:01,06:31,06:55,19:12,19:37,20:06,20:35
3/17/2008,05:33,06:02,06:31,06:56,19:10,19:35,20:04,20:34
3/18/2008,05:33,06:03,06:32,06:57,19:09,19:34,20:03,20:32
3/19/2008,05:34,06:04,06:33,06:58,19:08,19:32,20:02,20:31
3/20/2008,05:35,06:05,06:34,06:59,19:06,19:31,20:00,20:29
3/21/2008,05:36,06:05,06:34,06:59,19:05,19:30,19:59,20:28
